0.65579119,0.64990884,0.65425525,0.58405057
0.66234739,0.64815986,0.64416557,0.64299956
0.25341239,0.23553739,0.26148047,0.25712318
0.79640449,0.79977528,0.78418227,0.77750312
0.84673964,0.84424454,0.84124422,0.84423454
0.89147912,0.89028936,0.87659803,0.89140377
0.69852877,0.68775471,0.70221097,0.64911841
0.66904123,0.67044573,0.66168021,0.64545268
0.96663227,0.96663227,0.97189542,0.89244926
0.53608127,0.55173837,0.52793297,0.53173802
