-0.92376756,-0.84125798,-0.83085378,0.63910474,0.64187293,0.64128233
-0.47792088,-0.44909102,-0.47188983,0.42341758,0.38002838,0.46102948
-0.54993026,-0.51822205,-0.49016195,-0.03266659,0.2684045,0.36224147
-0.50476582,-0.43660296,-0.44826204,0.48095512,0.40633,0.43273998
-0.51653207,-0.48269025,-0.47118021,0.17930698,0.13685115,0.18454656
